"region"	"age"	"Persons 2020"
"K-4613 Bømlo"	"77 years"	78
"K-4613 Bømlo"	"78 years"	52
"K-4613 Bømlo"	"79 years"	56
"K-4613 Bømlo"	"80 years"	40
"K-4613 Bømlo"	"81 years"	50
"K-4613 Bømlo"	"82 years"	48
"K-4613 Bømlo"	"83 years"	34
"K-4613 Bømlo"	"84 years"	37
"K-4613 Bømlo"	"85 years"	42
"K-4613 Bømlo"	"86 years"	26
"K-4613 Bømlo"	"87 years"	27
"K-4613 Bømlo"	"88 years"	30
"K-4613 Bømlo"	"89 years"	26
"K-4613 Bømlo"	"90 years"	27
"K-4613 Bømlo"	"91 years"	22
"K-4613 Bømlo"	"92 years"	18
"K-4613 Bømlo"	"93 years"	22
"K-4613 Bømlo"	"94 years"	11
"K-4613 Bømlo"	"95 years"	12
"K-4613 Bømlo"	"96 years"	13
"K-4613 Bømlo"	"97 years"	3
"K-4613 Bømlo"	"98 years"	4
"K-4613 Bømlo"	"99 years"	9
"K-4613 Bømlo"	"100 years"	0
"K-4613 Bømlo"	"101 years"	0
"K-4613 Bømlo"	"102 years"	0
"K-4613 Bømlo"	"103 years"	0
"K-4613 Bømlo"	"104 years"	0
"K-4613 Bømlo"	"105 years or older"	0
"K-4614 Stord"	"0 years"	224
"K-4614 Stord"	"1 year"	206
"K-4614 Stord"	"2 years"	218
"K-4614 Stord"	"3 years"	241
"K-4614 Stord"	"4 years"	238
"K-4614 Stord"	"5 years"	259
"K-4614 Stord"	"6 years"	206
"K-4614 Stord"	"7 years"	248
"K-4614 Stord"	"8 years"	253
"K-4614 Stord"	"9 years"	274
"K-4614 Stord"	"10 years"	289
"K-4614 Stord"	"11 years"	239
"K-4614 Stord"	"12 years"	226
"K-4614 Stord"	"13 years"	236
"K-4614 Stord"	"14 years"	250
"K-4614 Stord"	"15 years"	241
"K-4614 Stord"	"16 years"	236
"K-4614 Stord"	"17 years"	255
"K-4614 Stord"	"18 years"	233
"K-4614 Stord"	"19 years"	275
"K-4614 Stord"	"20 years"	256
"K-4614 Stord"	"21 years"	241
"K-4614 Stord"	"22 years"	230
"K-4614 Stord"	"23 years"	257
"K-4614 Stord"	"24 years"	235
"K-4614 Stord"	"25 years"	245
"K-4614 Stord"	"26 years"	230
"K-4614 Stord"	"27 years"	256
"K-4614 Stord"	"28 years"	234
"K-4614 Stord"	"29 years"	256
"K-4614 Stord"	"30 years"	244
"K-4614 Stord"	"31 years"	239
"K-4614 Stord"	"32 years"	223
"K-4614 Stord"	"33 years"	222
"K-4614 Stord"	"34 years"	225
"K-4614 Stord"	"35 years"	234
"K-4614 Stord"	"36 years"	245
"K-4614 Stord"	"37 years"	255
"K-4614 Stord"	"38 years"	209
"K-4614 Stord"	"39 years"	238
"K-4614 Stord"	"40 years"	244
"K-4614 Stord"	"41 years"	206
"K-4614 Stord"	"42 years"	240
"K-4614 Stord"	"43 years"	234
"K-4614 Stord"	"44 years"	244
"K-4614 Stord"	"45 years"	260
"K-4614 Stord"	"46 years"	269
"K-4614 Stord"	"47 years"	276
"K-4614 Stord"	"48 years"	241
"K-4614 Stord"	"49 years"	274
"K-4614 Stord"	"50 years"	260
"K-4614 Stord"	"51 years"	268
"K-4614 Stord"	"52 years"	233
"K-4614 Stord"	"53 years"	296
"K-4614 Stord"	"54 years"	259
"K-4614 Stord"	"55 years"	257
"K-4614 Stord"	"56 years"	227
"K-4614 Stord"	"57 years"	216
"K-4614 Stord"	"58 years"	222
"K-4614 Stord"	"59 years"	208
"K-4614 Stord"	"60 years"	200
"K-4614 Stord"	"61 years"	203
"K-4614 Stord"	"62 years"	194
"K-4614 Stord"	"63 years"	213
"K-4614 Stord"	"64 years"	202
"K-4614 Stord"	"65 years"	171
"K-4614 Stord"	"66 years"	196
"K-4614 Stord"	"67 years"	204
"K-4614 Stord"	"68 years"	192
"K-4614 Stord"	"69 years"	171
"K-4614 Stord"	"70 years"	213
"K-4614 Stord"	"71 years"	166
"K-4614 Stord"	"72 years"	171
"K-4614 Stord"	"73 years"	196
"K-4614 Stord"	"74 years"	139
"K-4614 Stord"	"75 years"	146
"K-4614 Stord"	"76 years"	124
"K-4614 Stord"	"77 years"	117
"K-4614 Stord"	"78 years"	112
"K-4614 Stord"	"79 years"	110
"K-4614 Stord"	"80 years"	85
"K-4614 Stord"	"81 years"	88
"K-4614 Stord"	"82 years"	68
"K-4614 Stord"	"83 years"	78
"K-4614 Stord"	"84 years"	63
"K-4614 Stord"	"85 years"	58
"K-4614 Stord"	"86 years"	51
"K-4614 Stord"	"87 years"	49
"K-4614 Stord"	"88 years"	58
"K-4614 Stord"	"89 years"	25
"K-4614 Stord"	"90 years"	33
"K-4614 Stord"	"91 years"	25
"K-4614 Stord"	"92 years"	20
"K-4614 Stord"	"93 years"	16
"K-4614 Stord"	"94 years"	12
"K-4614 Stord"	"95 years"	12
"K-4614 Stord"	"96 years"	8
"K-4614 Stord"	"97 years"	1
"K-4614 Stord"	"98 years"	4
"K-4614 Stord"	"99 years"	6
"K-4614 Stord"	"100 years"	1
"K-4614 Stord"	"101 years"	1
"K-4614 Stord"	"102 years"	1
"K-4614 Stord"	"103 years"	0
"K-4614 Stord"	"104 years"	1
"K-4614 Stord"	"105 years or older"	0
"K-4615 Fitjar"	"0 years"	33
"K-4615 Fitjar"	"1 year"	25
"K-4615 Fitjar"	"2 years"	45
"K-4615 Fitjar"	"3 years"	39
"K-4615 Fitjar"	"4 years"	44
"K-4615 Fitjar"	"5 years"	43
"K-4615 Fitjar"	"6 years"	37
"K-4615 Fitjar"	"7 years"	38
"K-4615 Fitjar"	"8 years"	47
"K-4615 Fitjar"	"9 years"	51
"K-4615 Fitjar"	"10 years"	43
"K-4615 Fitjar"	"11 years"	36
"K-4615 Fitjar"	"12 years"	47
"K-4615 Fitjar"	"13 years"	46
"K-4615 Fitjar"	"14 years"	46
"K-4615 Fitjar"	"15 years"	53
"K-4615 Fitjar"	"16 years"	51
"K-4615 Fitjar"	"17 years"	40
"K-4615 Fitjar"	"18 years"	38
"K-4615 Fitjar"	"19 years"	46
"K-4615 Fitjar"	"20 years"	48
"K-4615 Fitjar"	"21 years"	45
"K-4615 Fitjar"	"22 years"	23
"K-4615 Fitjar"	"23 years"	38
"K-4615 Fitjar"	"24 years"	38
"K-4615 Fitjar"	"25 years"	42
"K-4615 Fitjar"	"26 years"	24
"K-4615 Fitjar"	"27 years"	31
"K-4615 Fitjar"	"28 years"	31
"K-4615 Fitjar"	"29 years"	34
"K-4615 Fitjar"	"30 years"	27
"K-4615 Fitjar"	"31 years"	36
"K-4615 Fitjar"	"32 years"	40
"K-4615 Fitjar"	"33 years"	34
"K-4615 Fitjar"	"34 years"	40
"K-4615 Fitjar"	"35 years"	38
"K-4615 Fitjar"	"36 years"	40
"K-4615 Fitjar"	"37 years"	34
"K-4615 Fitjar"	"38 years"	39
"K-4615 Fitjar"	"39 years"	50
"K-4615 Fitjar"	"40 years"	46
"K-4615 Fitjar"	"41 years"	48
"K-4615 Fitjar"	"42 years"	36
"K-4615 Fitjar"	"43 years"	53
"K-4615 Fitjar"	"44 years"	54
"K-4615 Fitjar"	"45 years"	53
"K-4615 Fitjar"	"46 years"	42
"K-4615 Fitjar"	"47 years"	32
"K-4615 Fitjar"	"48 years"	34
"K-4615 Fitjar"	"49 years"	33
"K-4615 Fitjar"	"50 years"	37
"K-4615 Fitjar"	"51 years"	38
"K-4615 Fitjar"	"52 years"	30
"K-4615 Fitjar"	"53 years"	45
"K-4615 Fitjar"	"54 years"	29
"K-4615 Fitjar"	"55 years"	46
"K-4615 Fitjar"	"56 years"	37
"K-4615 Fitjar"	"57 years"	39
"K-4615 Fitjar"	"58 years"	40
"K-4615 Fitjar"	"59 years"	39
"K-4615 Fitjar"	"60 years"	35
"K-4615 Fitjar"	"61 years"	34
"K-4615 Fitjar"	"62 years"	58
"K-4615 Fitjar"	"63 years"	36
"K-4615 Fitjar"	"64 years"	45
"K-4615 Fitjar"	"65 years"	44
"K-4615 Fitjar"	"66 years"	42
"K-4615 Fitjar"	"67 years"	49
"K-4615 Fitjar"	"68 years"	42
"K-4615 Fitjar"	"69 years"	40
"K-4615 Fitjar"	"70 years"	37
"K-4615 Fitjar"	"71 years"	31
"K-4615 Fitjar"	"72 years"	32
"K-4615 Fitjar"	"73 years"	31
"K-4615 Fitjar"	"74 years"	20
"K-4615 Fitjar"	"75 years"	23
"K-4615 Fitjar"	"76 years"	25
"K-4615 Fitjar"	"77 years"	14
"K-4615 Fitjar"	"78 years"	15
"K-4615 Fitjar"	"79 years"	15
"K-4615 Fitjar"	"80 years"	15
"K-4615 Fitjar"	"81 years"	8
"K-4615 Fitjar"	"82 years"	9
"K-4615 Fitjar"	"83 years"	13
"K-4615 Fitjar"	"84 years"	11
"K-4615 Fitjar"	"85 years"	9
"K-4615 Fitjar"	"86 years"	7
"K-4615 Fitjar"	"87 years"	11
"K-4615 Fitjar"	"88 years"	11
"K-4615 Fitjar"	"89 years"	7
"K-4615 Fitjar"	"90 years"	5
"K-4615 Fitjar"	"91 years"	6
"K-4615 Fitjar"	"92 years"	4
"K-4615 Fitjar"	"93 years"	4
"K-4615 Fitjar"	"94 years"	1
"K-4615 Fitjar"	"95 years"	3
"K-4615 Fitjar"	"96 years"	3
"K-4615 Fitjar"	"97 years"	1
"K-4615 Fitjar"	"98 years"	1
"K-4615 Fitjar"	"99 years"	1
"K-4615 Fitjar"	"100 years"	0
"K-4615 Fitjar"	"101 years"	0
"K-4615 Fitjar"	"102 years"	0
"K-4615 Fitjar"	"103 years"	0
"K-4615 Fitjar"	"104 years"	0
"K-4615 Fitjar"	"105 years or older"	0
"K-4616 Tysnes"	"0 years"	35
"K-4616 Tysnes"	"1 year"	34
"K-4616 Tysnes"	"2 years"	34
"K-4616 Tysnes"	"3 years"	40
"K-4616 Tysnes"	"4 years"	25
"K-4616 Tysnes"	"5 years"	38
"K-4616 Tysnes"	"6 years"	30
"K-4616 Tysnes"	"7 years"	31
"K-4616 Tysnes"	"8 years"	32
"K-4616 Tysnes"	"9 years"	36
"K-4616 Tysnes"	"10 years"	36
"K-4616 Tysnes"	"11 years"	31
"K-4616 Tysnes"	"12 years"	21
"K-4616 Tysnes"	"13 years"	29
"K-4616 Tysnes"	"14 years"	26
"K-4616 Tysnes"	"15 years"	31
"K-4616 Tysnes"	"16 years"	37
"K-4616 Tysnes"	"17 years"	28
"K-4616 Tysnes"	"18 years"	23
"K-4616 Tysnes"	"19 years"	33
"K-4616 Tysnes"	"20 years"	47
"K-4616 Tysnes"	"21 years"	30
"K-4616 Tysnes"	"22 years"	25
"K-4616 Tysnes"	"23 years"	26
"K-4616 Tysnes"	"24 years"	30
"K-4616 Tysnes"	"25 years"	19
"K-4616 Tysnes"	"26 years"	46
"K-4616 Tysnes"	"27 years"	42
"K-4616 Tysnes"	"28 years"	28
"K-4616 Tysnes"	"29 years"	30
"K-4616 Tysnes"	"30 years"	29
"K-4616 Tysnes"	"31 years"	33
"K-4616 Tysnes"	"32 years"	35
"K-4616 Tysnes"	"33 years"	19
"K-4616 Tysnes"	"34 years"	35
"K-4616 Tysnes"	"35 years"	29
"K-4616 Tysnes"	"36 years"	36
"K-4616 Tysnes"	"37 years"	28
"K-4616 Tysnes"	"38 years"	34
"K-4616 Tysnes"	"39 years"	32
"K-4616 Tysnes"	"40 years"	32
"K-4616 Tysnes"	"41 years"	24
"K-4616 Tysnes"	"42 years"	33
"K-4616 Tysnes"	"43 years"	28
"K-4616 Tysnes"	"44 years"	39
"K-4616 Tysnes"	"45 years"	25
"K-4616 Tysnes"	"46 years"	31
"K-4616 Tysnes"	"47 years"	21
"K-4616 Tysnes"	"48 years"	34
"K-4616 Tysnes"	"49 years"	34
"K-4616 Tysnes"	"50 years"	33
"K-4616 Tysnes"	"51 years"	37
"K-4616 Tysnes"	"52 years"	41
"K-4616 Tysnes"	"53 years"	38
"K-4616 Tysnes"	"54 years"	44
"K-4616 Tysnes"	"55 years"	45
"K-4616 Tysnes"	"56 years"	21
"K-4616 Tysnes"	"57 years"	40
"K-4616 Tysnes"	"58 years"	37
"K-4616 Tysnes"	"59 years"	28
"K-4616 Tysnes"	"60 years"	34
"K-4616 Tysnes"	"61 years"	34
"K-4616 Tysnes"	"62 years"	31
"K-4616 Tysnes"	"63 years"	36
"K-4616 Tysnes"	"64 years"	38
"K-4616 Tysnes"	"65 years"	47
"K-4616 Tysnes"	"66 years"	46
"K-4616 Tysnes"	"67 years"	47
"K-4616 Tysnes"	"68 years"	42
"K-4616 Tysnes"	"69 years"	42
"K-4616 Tysnes"	"70 years"	46
"K-4616 Tysnes"	"71 years"	54
"K-4616 Tysnes"	"72 years"	49
"K-4616 Tysnes"	"73 years"	34
"K-4616 Tysnes"	"74 years"	37
"K-4616 Tysnes"	"75 years"	32
"K-4616 Tysnes"	"76 years"	25
"K-4616 Tysnes"	"77 years"	24
"K-4616 Tysnes"	"78 years"	22
"K-4616 Tysnes"	"79 years"	22
"K-4616 Tysnes"	"80 years"	23
"K-4616 Tysnes"	"81 years"	17
"K-4616 Tysnes"	"82 years"	20
"K-4616 Tysnes"	"83 years"	21
"K-4616 Tysnes"	"84 years"	16
"K-4616 Tysnes"	"85 years"	20
"K-4616 Tysnes"	"86 years"	20
"K-4616 Tysnes"	"87 years"	8
"K-4616 Tysnes"	"88 years"	8
"K-4616 Tysnes"	"89 years"	12
"K-4616 Tysnes"	"90 years"	7
"K-4616 Tysnes"	"91 years"	5
"K-4616 Tysnes"	"92 years"	8
"K-4616 Tysnes"	"93 years"	3
"K-4616 Tysnes"	"94 years"	3
"K-4616 Tysnes"	"95 years"	3
"K-4616 Tysnes"	"96 years"	3
"K-4616 Tysnes"	"97 years"	0
"K-4616 Tysnes"	"98 years"	1
"K-4616 Tysnes"	"99 years"	0
"K-4616 Tysnes"	"100 years"	1
"K-4616 Tysnes"	"101 years"	0
"K-4616 Tysnes"	"102 years"	0
"K-4616 Tysnes"	"103 years"	0
"K-4616 Tysnes"	"104 years"	0
"K-4616 Tysnes"	"105 years or older"	0
"K-4617 Kvinnherad"	"0 years"	120
"K-4617 Kvinnherad"	"1 year"	119
"K-4617 Kvinnherad"	"2 years"	113
"K-4617 Kvinnherad"	"3 years"	117
"K-4617 Kvinnherad"	"4 years"	136
"K-4617 Kvinnherad"	"5 years"	138
"K-4617 Kvinnherad"	"6 years"	139
"K-4617 Kvinnherad"	"7 years"	156
"K-4617 Kvinnherad"	"8 years"	168
"K-4617 Kvinnherad"	"9 years"	148
"K-4617 Kvinnherad"	"10 years"	165
"K-4617 Kvinnherad"	"11 years"	185
"K-4617 Kvinnherad"	"12 years"	187
"K-4617 Kvinnherad"	"13 years"	160
"K-4617 Kvinnherad"	"14 years"	172
"K-4617 Kvinnherad"	"15 years"	190
"K-4617 Kvinnherad"	"16 years"	158
"K-4617 Kvinnherad"	"17 years"	186
"K-4617 Kvinnherad"	"18 years"	184
"K-4617 Kvinnherad"	"19 years"	189
"K-4617 Kvinnherad"	"20 years"	167
"K-4617 Kvinnherad"	"21 years"	178
"K-4617 Kvinnherad"	"22 years"	167
"K-4617 Kvinnherad"	"23 years"	165
"K-4617 Kvinnherad"	"24 years"	143
"K-4617 Kvinnherad"	"25 years"	119
"K-4617 Kvinnherad"	"26 years"	137
"K-4617 Kvinnherad"	"27 years"	109
"K-4617 Kvinnherad"	"28 years"	97
"K-4617 Kvinnherad"	"29 years"	140
"K-4617 Kvinnherad"	"30 years"	124
"K-4617 Kvinnherad"	"31 years"	114
"K-4617 Kvinnherad"	"32 years"	130
"K-4617 Kvinnherad"	"33 years"	125
"K-4617 Kvinnherad"	"34 years"	139
"K-4617 Kvinnherad"	"35 years"	143
"K-4617 Kvinnherad"	"36 years"	143
"K-4617 Kvinnherad"	"37 years"	161
"K-4617 Kvinnherad"	"38 years"	152
"K-4617 Kvinnherad"	"39 years"	154
"K-4617 Kvinnherad"	"40 years"	138
"K-4617 Kvinnherad"	"41 years"	165
"K-4617 Kvinnherad"	"42 years"	145
"K-4617 Kvinnherad"	"43 years"	140
"K-4617 Kvinnherad"	"44 years"	172
"K-4617 Kvinnherad"	"45 years"	145
"K-4617 Kvinnherad"	"46 years"	188
"K-4617 Kvinnherad"	"47 years"	160
"K-4617 Kvinnherad"	"48 years"	207
"K-4617 Kvinnherad"	"49 years"	177
"K-4617 Kvinnherad"	"50 years"	200
"K-4617 Kvinnherad"	"51 years"	208
"K-4617 Kvinnherad"	"52 years"	185
"K-4617 Kvinnherad"	"53 years"	184
"K-4617 Kvinnherad"	"54 years"	177
"K-4617 Kvinnherad"	"55 years"	172
"K-4617 Kvinnherad"	"56 years"	162
"K-4617 Kvinnherad"	"57 years"	172
"K-4617 Kvinnherad"	"58 years"	153
"K-4617 Kvinnherad"	"59 years"	153
"K-4617 Kvinnherad"	"60 years"	169
"K-4617 Kvinnherad"	"61 years"	179
"K-4617 Kvinnherad"	"62 years"	164
"K-4617 Kvinnherad"	"63 years"	158
"K-4617 Kvinnherad"	"64 years"	163
"K-4617 Kvinnherad"	"65 years"	167
"K-4617 Kvinnherad"	"66 years"	147
"K-4617 Kvinnherad"	"67 years"	156
"K-4617 Kvinnherad"	"68 years"	164
"K-4617 Kvinnherad"	"69 years"	150
"K-4617 Kvinnherad"	"70 years"	163
"K-4617 Kvinnherad"	"71 years"	185
"K-4617 Kvinnherad"	"72 years"	155
"K-4617 Kvinnherad"	"73 years"	145
"K-4617 Kvinnherad"	"74 years"	132
"K-4617 Kvinnherad"	"75 years"	127
"K-4617 Kvinnherad"	"76 years"	122
"K-4617 Kvinnherad"	"77 years"	97
"K-4617 Kvinnherad"	"78 years"	109
"K-4617 Kvinnherad"	"79 years"	75
"K-4617 Kvinnherad"	"80 years"	97
"K-4617 Kvinnherad"	"81 years"	99
"K-4617 Kvinnherad"	"82 years"	86
"K-4617 Kvinnherad"	"83 years"	67
"K-4617 Kvinnherad"	"84 years"	66
"K-4617 Kvinnherad"	"85 years"	49
"K-4617 Kvinnherad"	"86 years"	62
"K-4617 Kvinnherad"	"87 years"	44
"K-4617 Kvinnherad"	"88 years"	39
"K-4617 Kvinnherad"	"89 years"	39
"K-4617 Kvinnherad"	"90 years"	23
"K-4617 Kvinnherad"	"91 years"	19
"K-4617 Kvinnherad"	"92 years"	24
"K-4617 Kvinnherad"	"93 years"	23
"K-4617 Kvinnherad"	"94 years"	17
"K-4617 Kvinnherad"	"95 years"	14
"K-4617 Kvinnherad"	"96 years"	11
"K-4617 Kvinnherad"	"97 years"	8
"K-4617 Kvinnherad"	"98 years"	6
"K-4617 Kvinnherad"	"99 years"	3
"K-4617 Kvinnherad"	"100 years"	4
"K-4617 Kvinnherad"	"101 years"	0
"K-4617 Kvinnherad"	"102 years"	3
"K-4617 Kvinnherad"	"103 years"	1
"K-4617 Kvinnherad"	"104 years"	0
"K-4617 Kvinnherad"	"105 years or older"	0
"K-4618 Ullensvang"	"0 years"	92
"K-4618 Ullensvang"	"1 year"	72
"K-4618 Ullensvang"	"2 years"	97
"K-4618 Ullensvang"	"3 years"	102
"K-4618 Ullensvang"	"4 years"	102
"K-4618 Ullensvang"	"5 years"	102
"K-4618 Ullensvang"	"6 years"	118
"K-4618 Ullensvang"	"7 years"	125
"K-4618 Ullensvang"	"8 years"	132
"K-4618 Ullensvang"	"9 years"	122
"K-4618 Ullensvang"	"10 years"	128
"K-4618 Ullensvang"	"11 years"	128
"K-4618 Ullensvang"	"12 years"	130
"K-4618 Ullensvang"	"13 years"	122
"K-4618 Ullensvang"	"14 years"	120
"K-4618 Ullensvang"	"15 years"	117
"K-4618 Ullensvang"	"16 years"	139
"K-4618 Ullensvang"	"17 years"	123
"K-4618 Ullensvang"	"18 years"	119
"K-4618 Ullensvang"	"19 years"	149
"K-4618 Ullensvang"	"20 years"	148
"K-4618 Ullensvang"	"21 years"	118
"K-4618 Ullensvang"	"22 years"	136
"K-4618 Ullensvang"	"23 years"	132
"K-4618 Ullensvang"	"24 years"	114
"K-4618 Ullensvang"	"25 years"	119
"K-4618 Ullensvang"	"26 years"	129
"K-4618 Ullensvang"	"27 years"	112
"K-4618 Ullensvang"	"28 years"	94
"K-4618 Ullensvang"	"29 years"	118
"K-4618 Ullensvang"	"30 years"	110
"K-4618 Ullensvang"	"31 years"	138
"K-4618 Ullensvang"	"32 years"	117
"K-4618 Ullensvang"	"33 years"	88
"K-4618 Ullensvang"	"34 years"	122
"K-4618 Ullensvang"	"35 years"	114
"K-4618 Ullensvang"	"36 years"	114
"K-4618 Ullensvang"	"37 years"	119
"K-4618 Ullensvang"	"38 years"	133
"K-4618 Ullensvang"	"39 years"	120
"K-4618 Ullensvang"	"40 years"	128
"K-4618 Ullensvang"	"41 years"	124
"K-4618 Ullensvang"	"42 years"	116
"K-4618 Ullensvang"	"43 years"	118
"K-4618 Ullensvang"	"44 years"	133
"K-4618 Ullensvang"	"45 years"	133
"K-4618 Ullensvang"	"46 years"	150
"K-4618 Ullensvang"	"47 years"	142
"K-4618 Ullensvang"	"48 years"	127
"K-4618 Ullensvang"	"49 years"	151
"K-4618 Ullensvang"	"50 years"	139
"K-4618 Ullensvang"	"51 years"	157
"K-4618 Ullensvang"	"52 years"	157
"K-4618 Ullensvang"	"53 years"	160
"K-4618 Ullensvang"	"54 years"	177
"K-4618 Ullensvang"	"55 years"	168
"K-4618 Ullensvang"	"56 years"	152
"K-4618 Ullensvang"	"57 years"	142
"K-4618 Ullensvang"	"58 years"	135
"K-4618 Ullensvang"	"59 years"	165
"K-4618 Ullensvang"	"60 years"	159
"K-4618 Ullensvang"	"61 years"	168
"K-4618 Ullensvang"	"62 years"	159
"K-4618 Ullensvang"	"63 years"	159
"K-4618 Ullensvang"	"64 years"	134
"K-4618 Ullensvang"	"65 years"	153
"K-4618 Ullensvang"	"66 years"	139
"K-4618 Ullensvang"	"67 years"	132
"K-4618 Ullensvang"	"68 years"	129
"K-4618 Ullensvang"	"69 years"	129
"K-4618 Ullensvang"	"70 years"	126
"K-4618 Ullensvang"	"71 years"	128
"K-4618 Ullensvang"	"72 years"	130
"K-4618 Ullensvang"	"73 years"	150
"K-4618 Ullensvang"	"74 years"	139
"K-4618 Ullensvang"	"75 years"	123
"K-4618 Ullensvang"	"76 years"	111
"K-4618 Ullensvang"	"77 years"	88
"K-4618 Ullensvang"	"78 years"	75
"K-4618 Ullensvang"	"79 years"	95
"K-4618 Ullensvang"	"80 years"	96
"K-4618 Ullensvang"	"81 years"	87
"K-4618 Ullensvang"	"82 years"	81
"K-4618 Ullensvang"	"83 years"	57
"K-4618 Ullensvang"	"84 years"	65
"K-4618 Ullensvang"	"85 years"	47
"K-4618 Ullensvang"	"86 years"	51
"K-4618 Ullensvang"	"87 years"	42
"K-4618 Ullensvang"	"88 years"	52
"K-4618 Ullensvang"	"89 years"	44
"K-4618 Ullensvang"	"90 years"	34
"K-4618 Ullensvang"	"91 years"	33
"K-4618 Ullensvang"	"92 years"	23
"K-4618 Ullensvang"	"93 years"	19
"K-4618 Ullensvang"	"94 years"	15
"K-4618 Ullensvang"	"95 years"	18
"K-4618 Ullensvang"	"96 years"	12
"K-4618 Ullensvang"	"97 years"	13
"K-4618 Ullensvang"	"98 years"	8
"K-4618 Ullensvang"	"99 years"	6
"K-4618 Ullensvang"	"100 years"	4
"K-4618 Ullensvang"	"101 years"	5
"K-4618 Ullensvang"	"102 years"	1
"K-4618 Ullensvang"	"103 years"	0
"K-4618 Ullensvang"	"104 years"	0
"K-4618 Ullensvang"	"105 years or older"	1
"K-4619 Eidfjord"	"0 years"	10
"K-4619 Eidfjord"	"1 year"	8
"K-4619 Eidfjord"	"2 years"	15
"K-4619 Eidfjord"	"3 years"	11
"K-4619 Eidfjord"	"4 years"	7
"K-4619 Eidfjord"	"5 years"	14
"K-4619 Eidfjord"	"6 years"	3
"K-4619 Eidfjord"	"7 years"	8
"K-4619 Eidfjord"	"8 years"	6
"K-4619 Eidfjord"	"9 years"	12
"K-4619 Eidfjord"	"10 years"	10
"K-4619 Eidfjord"	"11 years"	14
"K-4619 Eidfjord"	"12 years"	7
"K-4619 Eidfjord"	"13 years"	8
"K-4619 Eidfjord"	"14 years"	10
"K-4619 Eidfjord"	"15 years"	9
"K-4619 Eidfjord"	"16 years"	13
"K-4619 Eidfjord"	"17 years"	7
"K-4619 Eidfjord"	"18 years"	10
"K-4619 Eidfjord"	"19 years"	7
"K-4619 Eidfjord"	"20 years"	9
"K-4619 Eidfjord"	"21 years"	11
"K-4619 Eidfjord"	"22 years"	5
"K-4619 Eidfjord"	"23 years"	13
"K-4619 Eidfjord"	"24 years"	8
"K-4619 Eidfjord"	"25 years"	11
"K-4619 Eidfjord"	"26 years"	11
"K-4619 Eidfjord"	"27 years"	13
"K-4619 Eidfjord"	"28 years"	12
"K-4619 Eidfjord"	"29 years"	16
"K-4619 Eidfjord"	"30 years"	13
"K-4619 Eidfjord"	"31 years"	11
"K-4619 Eidfjord"	"32 years"	11
"K-4619 Eidfjord"	"33 years"	10
"K-4619 Eidfjord"	"34 years"	7
"K-4619 Eidfjord"	"35 years"	6
"K-4619 Eidfjord"	"36 years"	9
"K-4619 Eidfjord"	"37 years"	6
"K-4619 Eidfjord"	"38 years"	6
"K-4619 Eidfjord"	"39 years"	8
"K-4619 Eidfjord"	"40 years"	11
"K-4619 Eidfjord"	"41 years"	10
"K-4619 Eidfjord"	"42 years"	9
"K-4619 Eidfjord"	"43 years"	12
"K-4619 Eidfjord"	"44 years"	10
"K-4619 Eidfjord"	"45 years"	7
"K-4619 Eidfjord"	"46 years"	14
"K-4619 Eidfjord"	"47 years"	8
"K-4619 Eidfjord"	"48 years"	8
"K-4619 Eidfjord"	"49 years"	9
"K-4619 Eidfjord"	"50 years"	20
"K-4619 Eidfjord"	"51 years"	16
"K-4619 Eidfjord"	"52 years"	16
"K-4619 Eidfjord"	"53 years"	21
"K-4619 Eidfjord"	"54 years"	13
"K-4619 Eidfjord"	"55 years"	19
"K-4619 Eidfjord"	"56 years"	9
"K-4619 Eidfjord"	"57 years"	16
"K-4619 Eidfjord"	"58 years"	18
"K-4619 Eidfjord"	"59 years"	7
"K-4619 Eidfjord"	"60 years"	8
"K-4619 Eidfjord"	"61 years"	15
"K-4619 Eidfjord"	"62 years"	12
"K-4619 Eidfjord"	"63 years"	15
"K-4619 Eidfjord"	"64 years"	15
"K-4619 Eidfjord"	"65 years"	12
"K-4619 Eidfjord"	"66 years"	11
"K-4619 Eidfjord"	"67 years"	16
"K-4619 Eidfjord"	"68 years"	10
"K-4619 Eidfjord"	"69 years"	10
"K-4619 Eidfjord"	"70 years"	8
"K-4619 Eidfjord"	"71 years"	9
"K-4619 Eidfjord"	"72 years"	7
"K-4619 Eidfjord"	"73 years"	12
"K-4619 Eidfjord"	"74 years"	9
"K-4619 Eidfjord"	"75 years"	8
"K-4619 Eidfjord"	"76 years"	11
"K-4619 Eidfjord"	"77 years"	12
"K-4619 Eidfjord"	"78 years"	8
"K-4619 Eidfjord"	"79 years"	4
"K-4619 Eidfjord"	"80 years"	5
"K-4619 Eidfjord"	"81 years"	3
"K-4619 Eidfjord"	"82 years"	7
"K-4619 Eidfjord"	"83 years"	3
"K-4619 Eidfjord"	"84 years"	7
"K-4619 Eidfjord"	"85 years"	5
"K-4619 Eidfjord"	"86 years"	2
"K-4619 Eidfjord"	"87 years"	7
"K-4619 Eidfjord"	"88 years"	5
"K-4619 Eidfjord"	"89 years"	2
"K-4619 Eidfjord"	"90 years"	0
"K-4619 Eidfjord"	"91 years"	2
"K-4619 Eidfjord"	"92 years"	2
"K-4619 Eidfjord"	"93 years"	1
"K-4619 Eidfjord"	"94 years"	2
"K-4619 Eidfjord"	"95 years"	1
